downtime_id,date_key,date,downtime_start_ts,downtime_end_ts,start_hour,reported_duration_minutes,calculated_duration_minutes,duration_variance_seconds,duration_band
downtime_334,20220915,2022-09-15T00:00:00,2022-09-15T10:48:01,2022-09-15T10:49:01,10,1.0002166666666665,1.0002166666666665,0.0,1–5 min
downtime_335,20220915,2022-09-15T00:00:00,2022-09-15T10:50:01,2022-09-15T10:51:01,10,1.0000666666666667,1.0000666666666667,0.0,1–5 min
downtime_336,20220915,2022-09-15T00:00:00,2022-09-15T10:52:01,2022-09-15T10:53:16,10,1.2496333333333332,1.2496333333333332,0.0,1–5 min
downtime_337,20220915,2022-09-15T00:00:00,2022-09-15T10:59:16,2022-09-15T11:02:46,10,3.5000833333333334,3.5000833333333334,0.0,1–5 min
downtime_338,20220915,2022-09-15T00:00:00,2022-09-15T11:07:46,2022-09-15T11:09:16,11,1.50005,1.50005,0.0,1–5 min
downtime_339,20220915,2022-09-15T00:00:00,2022-09-15T11:15:46,2022-09-15T11:16:46,11,1.0000166666666666,1.0000166666666666,0.0,1–5 min
downtime_340,20220915,2022-09-15T00:00:00,2022-09-15T11:21:01,2022-09-15T11:22:01,11,1.0000166666666666,1.0000166666666666,0.0,1–5 min
downtime_341,20220915,2022-09-15T00:00:00,2022-09-15T11:28:01,2022-09-15T11:29:01,11,1.00005,1.00005,0.0,1–5 min
downtime_342,20220915,2022-09-15T00:00:00,2022-09-15T11:30:01,2022-09-15T11:31:01,11,1.0003166666666667,1.0003166666666667,0.0,1–5 min
downtime_343,20220915,2022-09-15T00:00:00,2022-09-15T11:33:46,2022-09-15T11:34:46,11,1.0000166666666666,1.0000166666666666,0.0,1–5 min
downtime_344,20220915,2022-09-15T00:00:00,2022-09-15T11:38:31,2022-09-15T11:39:31,11,1.0000666666666667,1.0000666666666667,0.0,1–5 min
downtime_345,20220915,2022-09-15T00:00:00,2022-09-15T11:40:16,2022-09-15T11:41:16,11,1.0000833333333334,1.0000833333333334,0.0,1–5 min
downtime_346,20220915,2022-09-15T00:00:00,2022-09-15T11:47:16,2022-09-15T11:48:16,11,0.99995,0.99995,0.0,<1 min
downtime_347,20220915,2022-09-15T00:00:00,2022-09-15T11:50:46,2022-09-15T11:52:01,11,1.2500333333333333,1.2500333333333333,0.0,1–5 min
downtime_348,20220915,2022-09-15T00:00:00,2022-09-15T11:52:46,2022-09-15T11:54:16,11,1.5001,1.5001,0.0,1–5 min
downtime_349,20220915,2022-09-15T00:00:00,2022-09-15T11:56:16,2022-09-15T11:58:03,11,1.7741833333333332,1.7741833333333332,0.0,1–5 min
downtime_350,20220915,2022-09-15T00:00:00,2022-09-15T11:59:16,2022-09-15T13:31:46,11,92.50431666666667,92.50431666666667,0.0,60+ min
downtime_351,20220915,2022-09-15T00:00:00,2022-09-15T13:33:16,2022-09-15T13:34:16,13,0.9999833333333333,0.9999833333333333,0.0,<1 min
downtime_352,20220915,2022-09-15T00:00:00,2022-09-15T13:35:16,2022-09-15T13:36:16,13,1.0001166666666665,1.0001166666666665,0.0,1–5 min
downtime_353,20220915,2022-09-15T00:00:00,2022-09-15T13:37:01,2022-09-15T13:38:01,13,1.0002166666666665,1.0002166666666665,0.0,1–5 min
downtime_354,20220915,2022-09-15T00:00:00,2022-09-15T13:40:17,2022-09-15T13:42:01,13,1.7494666666666667,1.7494666666666667,0.0,1–5 min
downtime_355,20220915,2022-09-15T00:00:00,2022-09-15T13:44:17,2022-09-15T13:45:32,13,1.2497166666666668,1.2497166666666668,0.0,1–5 min
downtime_356,20220915,2022-09-15T00:00:00,2022-09-15T13:49:47,2022-09-15T13:50:47,13,0.9993166666666667,0.9993166666666667,0.0,<1 min
downtime_357,20220915,2022-09-15T00:00:00,2022-09-15T13:51:32,2022-09-15T13:52:32,13,0.99995,0.99995,0.0,<1 min
downtime_358,20220915,2022-09-15T00:00:00,2022-09-15T13:53:33,2022-09-15T13:54:32,13,0.9751333333333334,0.9751333333333334,0.0,<1 min
downtime_359,20220915,2022-09-15T00:00:00,2022-09-15T13:55:32,2022-09-15T13:56:47,13,1.25,1.25,0.0,1–5 min
downtime_360,20220915,2022-09-15T00:00:00,2022-09-15T13:57:32,2022-09-15T13:58:47,13,1.2501166666666668,1.2501166666666668,0.0,1–5 min
downtime_361,20220915,2022-09-15T00:00:00,2022-09-15T13:59:47,2022-09-15T14:00:47,13,1.0005,1.0005,0.0,1–5 min
downtime_362,20220915,2022-09-15T00:00:00,2022-09-15T14:04:32,2022-09-15T14:05:32,14,1.0000833333333334,1.0000833333333334,0.0,1–5 min
downtime_363,20220915,2022-09-15T00:00:00,2022-09-15T14:06:17,2022-09-15T14:07:17,14,0.99995,0.99995,0.0,<1 min
downtime_364,20220915,2022-09-15T00:00:00,2022-09-15T14:09:02,2022-09-15T14:10:32,14,1.5003666666666668,1.5003666666666668,0.0,1–5 min
downtime_365,20220915,2022-09-15T00:00:00,2022-09-15T14:14:17,2022-09-15T14:15:17,14,1.0001,1.0001,0.0,1–5 min
downtime_366,20220915,2022-09-15T00:00:00,2022-09-15T14:16:02,2022-09-15T14:17:17,14,1.2500666666666667,1.2500666666666667,0.0,1–5 min
downtime_367,20220915,2022-09-15T00:00:00,2022-09-15T14:18:02,2022-09-15T14:19:32,14,1.5000333333333333,1.5000333333333333,0.0,1–5 min
downtime_368,20220915,2022-09-15T00:00:00,2022-09-15T14:21:32,2022-09-15T14:22:32,14,0.9999833333333333,0.9999833333333333,0.0,<1 min
downtime_369,20220915,2022-09-15T00:00:00,2022-09-15T14:23:17,2022-09-15T14:24:17,14,1.0005,1.0005,0.0,1–5 min
downtime_370,20220915,2022-09-15T00:00:00,2022-09-15T14:25:02,2022-09-15T14:26:17,14,1.2501166666666668,1.2501166666666668,0.0,1–5 min
downtime_371,20220915,2022-09-15T00:00:00,2022-09-15T14:27:02,2022-09-15T14:28:02,14,0.9999666666666667,0.9999666666666667,0.0,<1 min
downtime_372,20220915,2022-09-15T00:00:00,2022-09-15T14:35:17,2022-09-15T14:37:32,14,2.2501166666666665,2.2501166666666665,0.0,1–5 min
downtime_373,20220915,2022-09-15T00:00:00,2022-09-15T14:45:17,2022-09-15T14:47:17,14,1.9969999999999999,1.9969999999999999,0.0,1–5 min
downtime_374,20220915,2022-09-15T00:00:00,2022-09-15T14:50:02,2022-09-15T14:51:02,14,1.0000833333333334,1.0000833333333334,0.0,1–5 min
downtime_375,20220915,2022-09-15T00:00:00,2022-09-15T14:52:02,2022-09-15T14:53:17,14,1.2498833333333332,1.2498833333333332,0.0,1–5 min
downtime_376,20220915,2022-09-15T00:00:00,2022-09-15T14:54:17,2022-09-15T14:55:32,14,1.2499833333333332,1.2499833333333332,0.0,1–5 min
downtime_377,20220915,2022-09-15T00:00:00,2022-09-15T15:01:02,2022-09-15T15:02:32,15,1.5006,1.5006,0.0,1–5 min
downtime_378,20220915,2022-09-15T00:00:00,2022-09-15T15:03:17,2022-09-15T15:04:17,15,1.0000833333333334,1.0000833333333334,0.0,1–5 min
downtime_379,20220915,2022-09-15T00:00:00,2022-09-15T15:05:17,2022-09-15T15:06:17,15,0.9998,0.9998,0.0,<1 min
downtime_380,20220915,2022-09-15T00:00:00,2022-09-15T15:07:02,2022-09-15T15:08:02,15,1.0000333333333333,1.0000333333333333,0.0,1–5 min
downtime_381,20220915,2022-09-15T00:00:00,2022-09-15T15:09:47,2022-09-15T15:10:47,15,0.9999666666666667,0.9999666666666667,0.0,<1 min
downtime_382,20220915,2022-09-15T00:00:00,2022-09-15T15:11:47,2022-09-15T15:12:47,15,0.9994333333333334,0.9994333333333334,0.0,<1 min
downtime_383,20220915,2022-09-15T00:00:00,2022-09-15T15:15:17,2022-09-15T15:16:17,15,1.0000666666666667,1.0000666666666667,0.0,1–5 min
downtime_384,20220915,2022-09-15T00:00:00,2022-09-15T15:18:32,2022-09-15T15:19:32,15,1.00045,1.00045,0.0,1–5 min
downtime_385,20220915,2022-09-15T00:00:00,2022-09-15T15:22:02,2022-09-15T15:23:02,15,0.9999833333333333,0.9999833333333333,0.0,<1 min
downtime_386,20220915,2022-09-15T00:00:00,2022-09-15T15:23:47,2022-09-15T15:29:02,15,5.25005,5.25005,0.0,5–15 min
downtime_387,20220915,2022-09-15T00:00:00,2022-09-15T15:33:02,2022-09-15T15:34:17,15,1.2500666666666667,1.2500666666666667,0.0,1–5 min
downtime_388,20220915,2022-09-15T00:00:00,2022-09-15T15:38:17,2022-09-15T15:40:02,15,1.75,1.75,0.0,1–5 min
downtime_389,20220915,2022-09-15T00:00:00,2022-09-15T15:42:17,2022-09-15T15:45:17,15,3.0006833333333334,3.0006833333333334,0.0,1–5 min
downtime_390,20220915,2022-09-15T00:00:00,2022-09-15T15:48:17,2022-09-15T16:09:32,15,21.25068333333333,21.25068333333333,0.0,15–60 min
downtime_391,20220915,2022-09-15T00:00:00,2022-09-15T16:13:17,2022-09-15T16:17:02,16,3.7500666666666667,3.7500666666666667,0.0,1–5 min
downtime_392,20220920,2022-09-20T00:00:00,2022-09-20T10:15:40,2022-09-20T10:17:40,10,2.0006833333333334,2.0006833333333334,0.0,1–5 min
downtime_393,20220920,2022-09-20T00:00:00,2022-09-20T10:19:10,2022-09-20T10:21:10,10,2.000183333333333,2.000183333333333,0.0,1–5 min
downtime_394,20220920,2022-09-20T00:00:00,2022-09-20T10:22:25,2022-09-20T10:24:25,10,1.9997,1.9997,0.0,1–5 min
downtime_395,20220920,2022-09-20T00:00:00,2022-09-20T10:25:25,2022-09-20T10:27:10,10,1.75025,1.75025,0.0,1–5 min
downtime_396,20220920,2022-09-20T00:00:00,2022-09-20T10:28:25,2022-09-20T10:30:40,10,2.2504,2.2504,0.0,1–5 min
downtime_397,20220920,2022-09-20T00:00:00,2022-09-20T10:31:55,2022-09-20T10:33:55,10,2.0001,2.0001,0.0,1–5 min
downtime_398,20220920,2022-09-20T00:00:00,2022-09-20T10:35:10,2022-09-20T10:37:25,10,2.2502666666666666,2.2502666666666666,0.0,1–5 min
downtime_399,20220920,2022-09-20T00:00:00,2022-09-20T10:38:40,2022-09-20T10:40:55,10,2.250383333333333,2.250383333333333,0.0,1–5 min
downtime_400,20220920,2022-09-20T00:00:00,2022-09-20T10:42:25,2022-09-20T10:44:10,10,1.7499666666666667,1.7499666666666667,0.0,1–5 min
downtime_401,20220920,2022-09-20T00:00:00,2022-09-20T10:45:25,2022-09-20T10:47:40,10,2.2507666666666664,2.2507666666666664,0.0,1–5 min
downtime_402,20220920,2022-09-20T00:00:00,2022-09-20T10:48:55,2022-09-20T10:50:55,10,1.9995,1.9995,0.0,1–5 min
downtime_403,20220920,2022-09-20T00:00:00,2022-09-20T10:52:10,2022-09-20T10:54:25,10,2.2498333333333336,2.2498333333333336,0.0,1–5 min
downtime_404,20220920,2022-09-20T00:00:00,2022-09-20T10:55:40,2022-09-20T10:57:55,10,2.2500833333333334,2.2500833333333334,0.0,1–5 min
downtime_405,20220920,2022-09-20T00:00:00,2022-09-20T10:58:55,2022-09-20T11:01:10,10,2.2501166666666665,2.2501166666666665,0.0,1–5 min
downtime_406,20220920,2022-09-20T00:00:00,2022-09-20T11:02:25,2022-09-20T11:04:25,11,2.0000166666666668,2.0000166666666668,0.0,1–5 min
downtime_407,20220920,2022-09-20T00:00:00,2022-09-20T11:05:41,2022-09-20T11:07:40,11,1.9790333333333334,1.9790333333333334,0.0,1–5 min
downtime_408,20220920,2022-09-20T00:00:00,2022-09-20T11:08:55,2022-09-20T11:10:55,11,2.0000833333333334,2.0000833333333334,0.0,1–5 min
downtime_409,20220920,2022-09-20T00:00:00,2022-09-20T11:12:10,2022-09-20T11:14:10,11,2.0000833333333334,2.0000833333333334,0.0,1–5 min
downtime_410,20220920,2022-09-20T00:00:00,2022-09-20T11:15:25,2022-09-20T11:17:25,11,2.0001,2.0001,0.0,1–5 min
downtime_411,20220920,2022-09-20T00:00:00,2022-09-20T11:18:25,2022-09-20T11:20:40,11,2.2501333333333333,2.2501333333333333,0.0,1–5 min
downtime_412,20220920,2022-09-20T00:00:00,2022-09-20T11:21:55,2022-09-20T11:24:10,11,2.2500833333333334,2.2500833333333334,0.0,1–5 min
downtime_413,20220920,2022-09-20T00:00:00,2022-09-20T11:25:25,2022-09-20T11:27:25,11,2.00005,2.00005,0.0,1–5 min
downtime_414,20220920,2022-09-20T00:00:00,2022-09-20T11:28:40,2022-09-20T11:30:40,11,1.9991999999999999,1.9991999999999999,0.0,1–5 min
downtime_415,20220920,2022-09-20T00:00:00,2022-09-20T11:31:55,2022-09-20T11:33:55,11,1.9995666666666667,1.9995666666666667,0.0,1–5 min
downtime_416,20220920,2022-09-20T00:00:00,2022-09-20T11:35:25,2022-09-20T11:37:25,11,1.9995833333333333,1.9995833333333333,0.0,1–5 min
downtime_417,20220920,2022-09-20T00:00:00,2022-09-20T11:38:40,2022-09-20T11:40:40,11,2.0000833333333334,2.0000833333333334,0.0,1–5 min
downtime_418,20220920,2022-09-20T00:00:00,2022-09-20T11:41:55,2022-09-20T11:44:10,11,2.24975,2.24975,0.0,1–5 min
downtime_419,20220920,2022-09-20T00:00:00,2022-09-20T11:45:25,2022-09-20T11:47:25,11,2.0001,2.0001,0.0,1–5 min
downtime_420,20220920,2022-09-20T00:00:00,2022-09-20T11:48:40,2022-09-20T11:50:40,11,2.000383333333333,2.000383333333333,0.0,1–5 min
downtime_421,20220920,2022-09-20T00:00:00,2022-09-20T11:51:55,2022-09-20T11:54:10,11,2.2472833333333333,2.2472833333333333,0.0,1–5 min
downtime_422,20220920,2022-09-20T00:00:00,2022-09-20T11:55:10,2022-09-20T11:58:40,11,3.4998500000000003,3.4998500000000003,0.0,1–5 min
downtime_423,20220920,2022-09-20T00:00:00,2022-09-20T11:59:40,2022-09-20T12:02:55,11,3.2501499999999997,3.2501499999999997,0.0,1–5 min
downtime_424,20220920,2022-09-20T00:00:00,2022-09-20T13:41:25,2022-09-20T13:42:25,13,1.0004666666666666,1.0004666666666666,0.0,1–5 min
downtime_425,20220920,2022-09-20T00:00:00,2022-09-20T13:43:55,2022-09-20T13:46:10,13,2.2500833333333334,2.2500833333333334,0.0,1–5 min
downtime_426,20220920,2022-09-20T00:00:00,2022-09-20T13:47:40,2022-09-20T13:49:40,13,2.0000833333333334,2.0000833333333334,0.0,1–5 min
downtime_427,20220920,2022-09-20T00:00:00,2022-09-20T13:50:55,2022-09-20T13:53:25,13,2.4995666666666665,2.4995666666666665,0.0,1–5 min
downtime_428,20220920,2022-09-20T00:00:00,2022-09-20T13:54:40,2022-09-20T13:56:55,13,2.2500666666666667,2.2500666666666667,0.0,1–5 min
downtime_429,20220920,2022-09-20T00:00:00,2022-09-20T13:58:10,2022-09-20T14:00:25,13,2.2504,2.2504,0.0,1–5 min
downtime_430,20220920,2022-09-20T00:00:00,2022-09-20T14:01:40,2022-09-20T14:03:55,14,2.2500666666666667,2.2500666666666667,0.0,1–5 min
downtime_431,20220920,2022-09-20T00:00:00,2022-09-20T14:05:10,2022-09-20T14:07:25,14,2.24995,2.24995,0.0,1–5 min
downtime_432,20220920,2022-09-20T00:00:00,2022-09-20T14:08:40,2022-09-20T14:11:10,14,2.4976833333333333,2.4976833333333333,0.0,1–5 min
downtime_433,20220920,2022-09-20T00:00:00,2022-09-20T14:12:25,2022-09-20T14:14:55,14,2.4989,2.4989,0.0,1–5 min
downtime_434,20220920,2022-09-20T00:00:00,2022-09-20T14:17:40,2022-09-20T14:19:25,14,1.7500166666666668,1.7500166666666668,0.0,1–5 min
downtime_435,20220920,2022-09-20T00:00:00,2022-09-20T14:20:40,2022-09-20T14:22:55,14,2.2501499999999997,2.2501499999999997,0.0,1–5 min
downtime_436,20220920,2022-09-20T00:00:00,2022-09-20T14:24:10,2022-09-20T14:26:40,14,2.4999166666666666,2.4999166666666666,0.0,1–5 min
downtime_437,20220920,2022-09-20T00:00:00,2022-09-20T14:27:55,2022-09-20T14:30:10,14,2.25025,2.25025,0.0,1–5 min
downtime_438,20220920,2022-09-20T00:00:00,2022-09-20T14:31:25,2022-09-20T14:33:25,14,2.0000666666666667,2.0000666666666667,0.0,1–5 min
downtime_439,20220920,2022-09-20T00:00:00,2022-09-20T14:34:40,2022-09-20T14:37:10,14,2.500183333333333,2.500183333333333,0.0,1–5 min
downtime_440,20220920,2022-09-20T00:00:00,2022-09-20T14:38:25,2022-09-20T14:40:40,14,2.2500833333333334,2.2500833333333334,0.0,1–5 min
downtime_441,20220922,2022-09-22T00:00:00,2022-09-22T11:07:22,2022-09-22T11:08:22,11,1.0001,1.0001,0.0,1–5 min
downtime_442,20220922,2022-09-22T00:00:00,2022-09-22T11:13:22,2022-09-22T11:14:22,11,1.0000166666666666,1.0000166666666666,0.0,1–5 min
downtime_443,20220922,2022-09-22T00:00:00,2022-09-22T11:17:22,2022-09-22T11:18:22,11,1.0,1.0,0.0,1–5 min
downtime_444,20220922,2022-09-22T00:00:00,2022-09-22T11:20:52,2022-09-22T11:21:52,11,0.9983500000000001,0.9983500000000001,0.0,<1 min
downtime_445,20220922,2022-09-22T00:00:00,2022-09-22T11:26:22,2022-09-22T11:27:22,11,1.0,1.0,0.0,1–5 min
downtime_446,20220922,2022-09-22T00:00:00,2022-09-22T11:30:07,2022-09-22T11:31:07,11,1.0001,1.0001,0.0,1–5 min
downtime_447,20220922,2022-09-22T00:00:00,2022-09-22T11:32:07,2022-09-22T11:33:07,11,1.0000333333333333,1.0000333333333333,0.0,1–5 min
downtime_448,20220922,2022-09-22T00:00:00,2022-09-22T11:34:07,2022-09-22T11:35:07,11,1.0015833333333333,1.0015833333333333,0.0,1–5 min
downtime_449,20220922,2022-09-22T00:00:00,2022-09-22T11:42:12,2022-09-22T11:43:12,11,1.00175,1.00175,0.0,1–5 min
downtime_450,20220922,2022-09-22T00:00:00,2022-09-22T11:44:12,2022-09-22T11:45:12,11,0.9996666666666666,0.9996666666666666,0.0,<1 min
downtime_451,20220922,2022-09-22T00:00:00,2022-09-22T11:47:57,2022-09-22T11:48:57,11,0.9994833333333334,0.9994833333333334,0.0,<1 min
downtime_452,20220922,2022-09-22T00:00:00,2022-09-22T13:35:58,2022-09-22T13:37:28,13,1.5002166666666668,1.5002166666666668,0.0,1–5 min
downtime_453,20220922,2022-09-22T00:00:00,2022-09-22T13:42:13,2022-09-22T13:43:13,13,0.9997833333333334,0.9997833333333334,0.0,<1 min
downtime_454,20220922,2022-09-22T00:00:00,2022-09-22T13:52:28,2022-09-22T13:53:28,13,1.00025,1.00025,0.0,1–5 min
downtime_455,20220922,2022-09-22T00:00:00,2022-09-22T13:54:28,2022-09-22T13:55:28,13,1.00045,1.00045,0.0,1–5 min
downtime_456,20220922,2022-09-22T00:00:00,2022-09-22T13:57:58,2022-09-22T13:58:58,13,1.0003666666666666,1.0003666666666666,0.0,1–5 min
downtime_457,20220922,2022-09-22T00:00:00,2022-09-22T14:00:13,2022-09-22T14:00:58,14,0.75,0.75,0.0,<1 min
downtime_458,20220922,2022-09-22T00:00:00,2022-09-22T14:02:13,2022-09-22T14:03:13,14,1.00055,1.00055,0.0,1–5 min
downtime_459,20220922,2022-09-22T00:00:00,2022-09-22T14:04:13,2022-09-22T14:05:13,14,0.9990166666666667,0.9990166666666667,0.0,<1 min
downtime_460,20220922,2022-09-22T00:00:00,2022-09-22T14:07:58,2022-09-22T14:08:58,14,0.9995333333333334,0.9995333333333334,0.0,<1 min
downtime_461,20220922,2022-09-22T00:00:00,2022-09-22T14:14:13,2022-09-22T14:15:13,14,1.0000333333333333,1.0000333333333333,0.0,1–5 min
downtime_462,20220922,2022-09-22T00:00:00,2022-09-22T14:21:13,2022-09-22T14:22:13,14,0.9999333333333333,0.9999333333333333,0.0,<1 min
downtime_463,20220922,2022-09-22T00:00:00,2022-09-22T14:30:28,2022-09-22T14:31:28,14,1.0000166666666666,1.0000166666666666,0.0,1–5 min
downtime_464,20220922,2022-09-22T00:00:00,2022-09-22T14:34:13,2022-09-22T14:35:13,14,1.0000833333333334,1.0000833333333334,0.0,1–5 min
downtime_465,20220922,2022-09-22T00:00:00,2022-09-22T14:36:13,2022-09-22T14:37:13,14,1.0006166666666667,1.0006166666666667,0.0,1–5 min
downtime_466,20220922,2022-09-22T00:00:00,2022-09-22T14:42:13,2022-09-22T14:47:35,14,5.369316666666666,5.369316666666666,0.0,5–15 min
downtime_467,20220922,2022-09-22T00:00:00,2022-09-22T14:49:35,2022-09-22T15:25:20,14,35.75058333333333,35.75058333333333,0.0,15–60 min
downtime_468,20220922,2022-09-22T00:00:00,2022-09-22T15:28:05,2022-09-22T15:29:05,15,0.9999333333333333,0.9999333333333333,0.0,<1 min
downtime_469,20220922,2022-09-22T00:00:00,2022-09-22T15:30:05,2022-09-22T15:31:05,15,1.00005,1.00005,0.0,1–5 min
downtime_470,20220922,2022-09-22T00:00:00,2022-09-22T15:36:50,2022-09-22T15:37:50,15,1.0003166666666667,1.0003166666666667,0.0,1–5 min
downtime_471,20220922,2022-09-22T00:00:00,2022-09-22T15:38:50,2022-09-22T15:39:50,15,1.00025,1.00025,0.0,1–5 min
downtime_472,20220922,2022-09-22T00:00:00,2022-09-22T15:46:05,2022-09-22T15:47:05,15,1.00015,1.00015,0.0,1–5 min
downtime_473,20220922,2022-09-22T00:00:00,2022-09-22T15:48:05,2022-09-22T15:49:05,15,1.00005,1.00005,0.0,1–5 min
downtime_474,20220922,2022-09-22T00:00:00,2022-09-22T15:50:05,2022-09-22T15:51:05,15,1.0002,1.0002,0.0,1–5 min
downtime_475,20220922,2022-09-22T00:00:00,2022-09-22T15:52:05,2022-09-22T15:53:05,15,1.0003333333333333,1.0003333333333333,0.0,1–5 min
downtime_476,20220922,2022-09-22T00:00:00,2022-09-22T16:01:50,2022-09-22T16:03:35,16,1.74965,1.74965,0.0,1–5 min
downtime_477,20220922,2022-09-22T00:00:00,2022-09-22T16:11:50,2022-09-22T16:12:50,16,1.0,1.0,0.0,1–5 min
downtime_478,20220922,2022-09-22T00:00:00,2022-09-22T16:19:20,2022-09-22T16:20:20,16,1.0002333333333333,1.0002333333333333,0.0,1–5 min
downtime_479,20220922,2022-09-22T00:00:00,2022-09-22T16:25:20,2022-09-22T16:26:20,16,0.9999166666666667,0.9999166666666667,0.0,<1 min
downtime_480,20220928,2022-09-28T00:00:00,2022-09-28T14:42:28,2022-09-28T14:43:43,14,1.2504333333333333,1.2504333333333333,0.0,1–5 min
downtime_481,20220928,2022-09-28T00:00:00,2022-09-28T14:44:58,2022-09-28T14:45:58,14,1.0002833333333334,1.0002833333333334,0.0,1–5 min
downtime_482,20220928,2022-09-28T00:00:00,2022-09-28T14:49:13,2022-09-28T14:50:13,14,1.0026166666666667,1.0026166666666667,0.0,1–5 min
downtime_483,20220928,2022-09-28T00:00:00,2022-09-28T14:51:13,2022-09-28T14:52:43,14,1.49995,1.49995,0.0,1–5 min
downtime_484,20220928,2022-09-28T00:00:00,2022-09-28T14:56:43,2022-09-28T14:57:43,14,0.9999166666666667,0.9999166666666667,0.0,<1 min
downtime_485,20220928,2022-09-28T00:00:00,2022-09-28T15:04:43,2022-09-28T15:05:43,15,1.00005,1.00005,0.0,1–5 min
downtime_486,20220928,2022-09-28T00:00:00,2022-09-28T15:06:43,2022-09-28T15:07:43,15,1.0002333333333333,1.0002333333333333,0.0,1–5 min
downtime_487,20220928,2022-09-28T00:00:00,2022-09-28T15:09:58,2022-09-28T15:10:58,15,0.9999833333333333,0.9999833333333333,0.0,<1 min
downtime_488,20220928,2022-09-28T00:00:00,2022-09-28T15:11:58,2022-09-28T15:12:58,15,0.9993666666666667,0.9993666666666667,0.0,<1 min
downtime_489,20220928,2022-09-28T00:00:00,2022-09-28T15:15:43,2022-09-28T15:16:58,15,1.2501166666666668,1.2501166666666668,0.0,1–5 min
downtime_490,20220928,2022-09-28T00:00:00,2022-09-28T15:18:13,2022-09-28T15:19:13,15,0.9996833333333334,0.9996833333333334,0.0,<1 min
downtime_491,20220928,2022-09-28T00:00:00,2022-09-28T15:20:13,2022-09-28T15:21:13,15,1.0001,1.0001,0.0,1–5 min
downtime_492,20220928,2022-09-28T00:00:00,2022-09-28T15:22:28,2022-09-28T15:23:28,15,1.0000333333333333,1.0000333333333333,0.0,1–5 min
downtime_493,20220928,2022-09-28T00:00:00,2022-09-28T15:26:43,2022-09-28T15:27:43,15,1.0000666666666667,1.0000666666666667,0.0,1–5 min
downtime_494,20220928,2022-09-28T00:00:00,2022-09-28T15:28:43,2022-09-28T15:29:43,15,1.0000666666666667,1.0000666666666667,0.0,1–5 min
downtime_495,20220928,2022-09-28T00:00:00,2022-09-28T15:30:43,2022-09-28T15:31:43,15,1.0000833333333334,1.0000833333333334,0.0,1–5 min
downtime_496,20220928,2022-09-28T00:00:00,2022-09-28T15:34:43,2022-09-28T15:35:43,15,1.0003166666666667,1.0003166666666667,0.0,1–5 min
downtime_497,20220928,2022-09-28T00:00:00,2022-09-28T15:38:58,2022-09-28T15:39:58,15,1.0003166666666667,1.0003166666666667,0.0,1–5 min
downtime_498,20220928,2022-09-28T00:00:00,2022-09-28T15:44:58,2022-09-28T17:53:29,15,128.5058,128.5058,0.0,60+ min
downtime_499,20220928,2022-09-28T00:00:00,2022-09-28T17:54:44,2022-09-28T17:58:44,17,4.000183333333333,4.000183333333333,0.0,1–5 min
downtime_500,20220928,2022-09-28T00:00:00,2022-09-28T18:00:14,2022-09-28T18:03:14,18,3.0001166666666665,3.0001166666666665,0.0,1–5 min
downtime_501,20220928,2022-09-28T00:00:00,2022-09-28T18:04:14,2022-09-28T18:06:59,18,2.7499833333333332,2.7499833333333332,0.0,1–5 min
downtime_502,20220928,2022-09-28T00:00:00,2022-09-28T18:07:59,2022-09-28T18:10:14,18,2.25045,2.25045,0.0,1–5 min
downtime_503,20220928,2022-09-28T00:00:00,2022-09-28T18:12:14,2022-09-28T18:14:14,18,2.0001166666666665,2.0001166666666665,0.0,1–5 min
downtime_504,20220928,2022-09-28T00:00:00,2022-09-28T18:15:14,2022-09-28T18:18:29,18,3.2501333333333333,3.2501333333333333,0.0,1–5 min
downtime_505,20220928,2022-09-28T00:00:00,2022-09-28T18:19:44,2022-09-28T18:22:44,18,3.0001499999999997,3.0001499999999997,0.0,1–5 min
downtime_506,20220928,2022-09-28T00:00:00,2022-09-28T18:23:59,2022-09-28T18:27:14,18,3.2501666666666664,3.2501666666666664,0.0,1–5 min
downtime_507,20221007,2022-10-07T00:00:00,2022-10-07T13:53:39,2022-10-07T13:54:54,13,1.2510000000000001,1.2510000000000001,0.0,1–5 min
downtime_508,20221007,2022-10-07T00:00:00,2022-10-07T13:57:39,2022-10-07T13:58:39,13,1.0,1.0,0.0,1–5 min
downtime_509,20221007,2022-10-07T00:00:00,2022-10-07T13:59:24,2022-10-07T14:00:24,13,1.0000666666666667,1.0000666666666667,0.0,1–5 min
downtime_510,20221007,2022-10-07T00:00:00,2022-10-07T14:02:24,2022-10-07T14:03:39,14,1.2498333333333334,1.2498333333333334,0.0,1–5 min
downtime_511,20221007,2022-10-07T00:00:00,2022-10-07T14:05:54,2022-10-07T14:06:54,14,1.0018666666666667,1.0018666666666667,0.0,1–5 min
downtime_512,20221007,2022-10-07T00:00:00,2022-10-07T14:07:39,2022-10-07T14:08:39,14,0.9998166666666666,0.9998166666666666,0.0,<1 min
downtime_513,20221007,2022-10-07T00:00:00,2022-10-07T14:09:39,2022-10-07T14:10:39,14,0.9963333333333334,0.9963333333333334,0.0,<1 min
downtime_514,20221007,2022-10-07T00:00:00,2022-10-07T14:11:24,2022-10-07T14:12:24,14,0.9996666666666666,0.9996666666666666,0.0,<1 min
downtime_515,20221007,2022-10-07T00:00:00,2022-10-07T14:13:09,2022-10-07T14:14:39,14,1.4999666666666667,1.4999666666666667,0.0,1–5 min
